"","Code","Name","Start","Close","Prac_Status","Prescribing_Setting","validedition","open_at"
"8983","D83037","HADLEIGH BOXFORD GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8984","D83038","MOUNT FARM SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8985","D83039","THE CHESTERFIELD DRIVE PRACTICE",1974-04-01,NA,"D",4,"19/20","2020-03-31"
"8986","D83040","VICTORIA SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8987","D83041","DEBENHAM GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8988","D83043","EYE HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8989","D83044","STOWHEALTH",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8990","D83045","LAKENHEATH SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8991","D83046","TWO RIVERS MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8992","D83047","ROSEDALE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8993","D83048","GROVE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8994","D83049","LITTLE ST JOHN STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8995","D83050","CARDINAL MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8996","D83051","THE DERBY ROAD PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8997","D83053","SAXMUNDHAM HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8998","D83054","THE PENINSULA PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"8999","D83055","WOOLPIT HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9000","D83056","HAWTHORN DRIVE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9001","D83057","FRAMFIELD HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9002","D83058","THE NORWICH ROAD SURGERY",1974-04-01,NA,"D",4,"19/20","2020-03-31"
"9003","D83059","BARRACK LANE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9004","D83060","HARDWICKE HOUSE GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9005","D83061","WICKHAM MARKET MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9006","D83062","FOREST SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9007","D83064","GLEMSFORD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9008","D83067","OAKFIELD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9009","D83069","FRESSINGFIELD MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9010","D83070","STANTON SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9011","D83073","DR SOLWAY & DR MALLICK PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9012","D83074","ORCHARD MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9013","D83075","SIAM SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9014","D83076","CLARE GUILDHALL SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9015","D83078","THE REYNARD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9016","D83079","COMBS FORD SURGERY",1989-05-02,NA,"A",4,"19/20","2020-03-31"
"9017","D83080","MARTLESHAM SURGERY",1990-07-01,NA,"A",4,"19/20","2020-03-31"
"9018","D83081","HAVEN HEALTH",1991-05-01,NA,"A",4,"19/20","2020-03-31"
"9019","D83082","WALTON SURGERY",1992-09-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9020","D83084","THE BIRCHES MEDICAL CENTRE",1998-04-01,NA,"A",4,"19/20","2020-03-31"
"9021","D83608","ANDAMAN SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9022","D83610","SWAN SURGERY",1988-04-01,NA,"A",4,"19/20","2020-03-31"
"9023","D83615","THE BARHAM & CLAYDON SURGERY",1992-12-14,NA,"D",4,"19/20","2020-03-31"
"9024","E81001","DR I SALEH'S PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9025","E81002","GREENSAND SURGERY (AMPTHILL)",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9026","E81003","DR JL HENDERSON & PARTNERS",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9027","E81004","SALISBURY HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9028","E81005","BELL HOUSE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9029","E81006","STOPSLEY VILLAGE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9030","E81007","HARROLD MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9031","E81008","WHEATFIELD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9032","E81009","WEST STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9033","E81010","DR WHM MATTA'S PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9034","E81012","GREENSANDS (POTTON)",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9035","E81013","CASTLE MEDICAL GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9036","E81014","PRIORY GARDENS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9037","E81015","FLITWICK SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9038","E81016","LISTER HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9039","E81018","WOODLAND AVENUE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9040","E81019","LONDON ROAD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9041","E81021","QUEENS PARK HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9042","E81022","LARKSFIELD SURGERY MEDICAL PARTNERSHIP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9043","E81023","CATER STREET SURGERY",1974-04-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9044","E81024","SHARNBROOK SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9045","E81025","THE OAKLEY SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9046","E81026","LARKSIDE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9047","E81027","HOUGHTON REGIS MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9048","E81028","DR R KHANCHANDANI'S PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9049","E81029","PUTNOE MEDICAL CENTRE PARTNERSHIP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9050","E81030","CAULDWELL MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9051","E81031","GREAT BARFORD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9052","E81032","LEA VALE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9053","E81033","SHEFFORD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9054","E81034","TODDINGTON MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9055","E81035","SANDY HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9056","E81036","IVEL MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9057","E81037","THE DE PARYS GROUP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9058","E81038","KING STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9059","E81040","SUNDON MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9060","E81041","GARDENIA PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9061","E81043","MARSTON FOREST HEALTHCARE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9062","E81044","LEIGHTON ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9063","E81045","KINGSBURY COURT SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9064","E81046","DR HUGHES & PARTNERS",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9065","E81047","GOLDINGTON AVENUE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9066","E81048","BUTE HOUSE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9067","E81049","PRIORY MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9068","E81050","ASPLANDS MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9069","E81052","KIRBY ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9070","E81054","SUNDON PARK HEALTH CENTRE",1974-04-01,2020-07-31,"C",4,"19/20","2020-03-31"
"9071","E81056","ST. JOHN'S STREET SURGERY",1974-04-01,NA,"D",4,"19/20","2020-03-31"
"9072","E81057","SAFFRON HEALTH PARTNERSHIP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9073","E81059","SHANNON COURT SURGERY",1974-04-01,2020-07-31,"C",4,"19/20","2020-03-31"
"9074","E81060","LINDEN ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9075","E81061","DR CARRAGHER AND NEAL AND AKHTAR",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9076","E81063","DR K PRASAD'S PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9077","E81064","BRAMINGHAM PARK MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9078","E81065","MEDINA MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9079","E81069","CADDINGTON SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9080","E81073","THE MEDICI MEDICAL PRACTICE",1988-11-01,NA,"A",4,"19/20","2020-03-31"
"9081","E81074","HOUGHTON CLOSE SURGERY",1989-04-06,NA,"A",4,"19/20","2020-03-31"
"9082","E81076","DR DV SHAH'S PRACTICE",1998-05-01,NA,"A",4,"19/20","2020-03-31"
"9083","E81077","OLIVER STREET SURGERY",2002-09-01,NA,"A",4,"19/20","2020-03-31"
"9084","E81611","ROTHSAY SURGERY",1985-08-05,NA,"D",4,"19/20","2020-03-31"
"9085","E81612","DRS MIRZA SUKHANI & PARTNERS",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9086","E81615","ASHBURNHAM ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9087","E81617","DR PS BATH'S PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9088","E81631","MALZEARD ROAD PRACTICE",1992-02-10,NA,"A",4,"19/20","2020-03-31"
"9089","E81632","BARTON HILLS MEDICAL GROUP",1992-04-08,NA,"A",4,"19/20","2020-03-31"
"9090","E81633","NEVILLE ROAD SURGERY",1993-11-08,NA,"A",4,"19/20","2020-03-31"
"9091","E81635","EASTGATE SURGERY",1997-02-01,NA,"A",4,"19/20","2020-03-31"
"9092","E82001","ROTHSCHILD HOUSE GROUP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9093","E82002","WRAFTON HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9094","E82004","HATFIELD ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9095","E82005","STANMORE MEDICAL GROUP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9096","E82006","THE LIMES SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9097","E82007","HANSCOMBE HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9098","E82008","THE NEVELLS ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9099","E82009","LINCOLN HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9100","E82012","FAIRBROOK MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9101","E82013","BRIDGEWATER SURGERIES",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9102","E82014","LODGE,HIGHFIELD & REDBOURN",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9103","E82015","SUTHERGREY HOUSE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9104","E82017","GARSTON MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9105","E82018","LISTER HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9106","E82019","BRIDGE COTTAGE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9107","E82020","CONSULTING ROOMS",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9108","E82021","MUCH HADHAM HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9109","E82022","FERNVILLE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9110","E82023","BURVILL HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9111","E82024","WALLACE HOUSE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9112","E82027","PARKFIELD MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9113","E82028","BERKHAMSTED GROUP PRACTICE",1974-04-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9114","E82031","MALTINGS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9115","E82032","BENNETTS END SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9116","E82034","TUDOR SURGERY",1974-04-01,2021-08-31,"C",4,"19/20","2020-03-31"
"9117","E82035","KNEBWORTH & MARYMEAD PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9118","E82037","VILLAGE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9119","E82038","PUCKERIDGE & STANDON SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9120","E82040","PEARTREE LANE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9121","E82041","THE GARDEN CITY PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9122","E82042","ABBEY ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9123","E82043","SCHOPWICK SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9124","E82044","THE PORTMILL SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9125","E82045","WATFORD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9126","E82046","VINE HOUSE HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9127","E82048","THEOBALD MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9128","E82049","BALDWINS LANE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9129","E82050","GROVE HILL MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9130","E82051","EVEREST HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9131","E82053","BANCROFT MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9132","E82054","CALLOWLAND SURGERY",1974-04-01,2020-06-30,"C",4,"19/20","2020-03-31"
"9133","E82055","MIDWAY SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9134","E82056","SHEPHALL HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9135","E82057","WARE ROAD SURGERY",1974-04-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9136","E82058","POTTERELLS MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9137","E82059","GRANGE STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9138","E82060","PARKBURY HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9139","E82061","AMWELL SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9140","E82062","HALL GROVE GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9141","E82063","THE MAPLES",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9142","E82064","CHORLEYWOOD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9143","E82066","HAVERFIELD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9144","E82067","CHURCH STREET PARTNERSHIP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9145","E82068","GADE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9146","E82069","THE ELMS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9147","E82070","WOODHALL FARM MEDICAL CTR",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9148","E82071","ELMS MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9149","E82072","THE HEALTH CENTRE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9150","E82073","MANOR VIEW PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9151","E82074","SOUTH STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9152","E82075","REGAL CHAMBERS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9153","E82077","DAVENPORT HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9154","E82078","HIGHVIEW MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9155","E82079","CROMWELL MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9156","E82080","ORFORD LODGE",1974-04-01,2020-06-30,"C",4,"19/20","2020-03-31"
"9157","E82081","CUFFLEY AND GOFFS OAK MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9158","E82082","BIRCHWOOD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9159","E82083","THE COLNE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9160","E82084","HARVEY GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9161","E82085","THE RED HOUSE GROUP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9162","E82086","KING GEORGE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9163","E82088","HAILEY VIEW SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9164","E82089","CHELLS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9165","E82090","PARK LANE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9166","E82091","PARKWOOD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9167","E82092","DOLPHIN HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9168","E82093","BEDWELL MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9169","E82094","THE MANOR STREET SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9170","E82096","SHEEPCOT MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9171","E82098","ANNANDALE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9172","E82099","THE BALDOCK SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9173","E82100","CENTRAL SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9174","E82102","NEW RIVER HEALTH",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9175","E82104","THE SOLLERSHOTT SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9176","E82105","ABBOTSWOOD MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9177","E82106","NEW ROAD SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9178","E82107","SUMMERFIELD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9179","E82109","CASTLEGATE SURGERY",1974-04-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9180","E82111","THE SYMONDS GREEN HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9181","E82113","COLNEY MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9182","E82115","STOCKWELL LODGE MED.CTR.",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9183","E82117","THE GROVE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9184","E82121","WATTON PLACE CLINIC",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9185","E82123","WARDEN LODGE MEDICAL PRACTICE",1985-01-01,NA,"A",4,"19/20","2020-03-31"
"9186","E82124","ATTENBOROUGH SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9187","E82126","ORCHARD SURGERY",1986-11-17,2021-06-30,"C",4,"19/20","2020-03-31"
"9188","E82129","KINGS LANGLEY SURGERY",1986-07-01,NA,"A",4,"19/20","2020-03-31"
"9189","E82130","THE MEDICAL CENTRE BUNTINGFORD",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9190","E82131","THE NEW SURGERY",1989-04-01,NA,"D",4,"19/20","2020-03-31"
"9191","E82132","ROYSIA SURGERY",1989-07-02,NA,"A",4,"19/20","2020-03-31"
"9192","E82133","HIGH STREET SURGERY",1993-04-26,NA,"A",4,"19/20","2020-03-31"
"9193","E82603","CASSIO SURGERY",1974-04-01,2021-06-30,"C",4,"19/20","2020-03-31"
"9194","E82620","HAILEYBURY COLLEGE",1986-09-01,NA,"D",4,"19/20","2020-03-31"
"9195","E82626","WHITWELL SURGERY",1986-12-18,NA,"A",4,"19/20","2020-03-31"
"9196","E82638","STANHOPE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9197","E82640","HIGHFIELD SURGERY",1988-10-01,NA,"A",4,"19/20","2020-03-31"
"9198","E82641","MANOR HOUSE SURGERY",1989-02-20,NA,"D",4,"19/20","2020-03-31"
"9199","E82643","ARCHWAY SURGERY",1989-07-01,NA,"A",4,"19/20","2020-03-31"
"9200","E82644","COLERIDGE HOUSE MEDICAL CENTRE",1989-08-01,NA,"A",4,"19/20","2020-03-31"
"9201","E82652","GOSSOMS END SURGERY",1991-10-01,NA,"A",4,"19/20","2020-03-31"
"9202","E82654","PARSONAGE SURGERY",1993-05-05,NA,"A",4,"19/20","2020-03-31"
"9203","E82655","SOUTH OXHEY SURGERY",1993-08-01,NA,"A",4,"19/20","2020-03-31"
"9204","E82657","LITTLE BUSHEY SURGERY",1994-05-01,NA,"A",4,"19/20","2020-03-31"
"9205","E82661","THE GARDEN CITY SURGERY",1997-12-01,NA,"A",4,"19/20","2020-03-31"
"9206","E83003","OAKLEIGH ROAD HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9207","E83005","LICHFIELD GROVE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9208","E83006","GREENFIELD MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9209","E83007","SQUIRES LANE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9210","E83008","HEATHFIELDE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9211","E83009","PHGH DOCTORS",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9212","E83010","THE SPEEDWELL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9213","E83011","THE EVERGLADE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9214","E83012","THE OLD COURT HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9215","E83013","CORNWALL HOUSE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9216","E83016","MILLWAY MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9217","E83017","LONGROVE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9218","E83018","WATLING MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9219","E83020","ST. GEORGES MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9220","E83021","TORRINGTON PARK GROUP PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9221","E83024","ST ANDREWS MEDICAL PRACTICE.",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9222","E83025","PENNINE DRIVE PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9223","E83026","SUPREME MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9224","E83027","THE PRACTICE AT 188",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9225","E83028","PARKVIEW SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9226","E83030","PENSHURST GARDENS SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9227","E83031","THE VILLAGE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9228","E83032","OAK LODGE MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9229","E83034","COLNEY HATCH LANE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9230","E83035","WENTWORTH MEDICAL PRACTICE.",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9231","E83036","VALE DRIVE MEDICAL PRACTICE",1974-04-01,NA,"D",4,"19/20","2020-03-31"
"9232","E83037","DERWENT CRESCENT MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9233","E83038","JAI MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9234","E83039","RAVENSCROFT MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9235","E83041","WAKEMANS HILL SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9236","E83044","ADDINGTON MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9237","E83045","FRIERN BARNET MEDICAL CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9238","E83046","MULBERRY MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9239","E83049","LANGSTONE WAY SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9240","E83050","EAST FINCHLEY MEDICAL CENTRE",1986-04-01,NA,"A",4,"19/20","2020-03-31"
"9241","E83053","LANE END MEDICAL GROUP",1990-10-01,NA,"A",4,"19/20","2020-03-31"
"9242","E83600","ADLER JS-THE SURGERY",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9243","E83613","EAST BARNET HEALTH CENTRE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9244","E83621","BRUNSWICK PARK MEDICAL PRACTICE",1974-04-01,NA,"A",4,"19/20","2020-03-31"
"9245","E83622","TEMPLE FORTUNE MEDICAL GROUP",1974-04-01,NA,"A",4,"19/20","2020-03-31"
